BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
06.08.2024;05:00;CEST;06.08.2024;17:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;271,56;488;3258,75;TransnetBW;TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
06.08.2024;05:00;CEST;06.08.2024;17:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;266,1;492;3193,25;TransnetBW;TransnetBW;Börse;Sonstiges
06.08.2024;07:00;CEST;06.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;300;300;900;TransnetBW;swissgrid;Vorarlberger Ilwerke;Erneuerbar
06.08.2024;09:00;CEST;06.08.2024;10:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;369;369;369;TenneT DE;TenneT DE;Börse;Sonstiges
06.08.2024;10:45;CEST;06.08.2024;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;150;937,5;TenneT DE;TenneT DE;EE Bayern;Erneuerbar
06.08.2024;10:45;CEST;06.08.2024;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;150;937,5;TenneT DE;TenneT DE;EE Bayern;Erneuerbar
06.08.2024;11:00;CEST;06.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;175;200;175;50Hertz;TenneT DE;50H PV Witznitz;Erneuerbar
06.08.2024;11:45;CEST;06.08.2024;12:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;101;101;25,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
06.08.2024;12:00;CEST;06.08.2024;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;1000;50Hertz;TenneT DE;Boxberg (Standort);Konventionell
06.08.2024;16:00;CEST;07.08.2024;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;250;375;2000;TenneT DE;TenneT DE;ReserveKW Ingolstadt 3;Konventionell
06.08.2024;16:00;CEST;07.08.2024;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;250;375;2000;TenneT DE;TenneT DE;Börse;Sonstiges
07.08.2024;06:30;CEST;07.08.2024;09:00;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;41;69;102;Amprion;Amprion;Emsland Block D;Konventionell
07.08.2024;06:30;CEST;07.08.2024;17:30;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung erh¿hen;41;42;453;Amprion;Amprion;GERSTEINW_GTG1 (KapRes);Konventionell
07.08.2024;07:45;CEST;07.08.2024;12:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;369,4;539;1847;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Wilhelmshaven (ENGIE);Konventionell
07.08.2024;07:45;CEST;07.08.2024;14:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;234;332;1461;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H PV Witznitz;Erneuerbar
07.08.2024;08:00;CEST;07.08.2024;14:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;269,04;400;1681,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;ReserveKW Heyden;Konventionell
07.08.2024;08:00;CEST;07.08.2024;08:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;150;150;37,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Ilwerke;Erneuerbar
07.08.2024;08:00;CEST;07.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;15;16;61;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
07.08.2024;08:00;CEST;07.08.2024;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;183;279;549;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
07.08.2024;08:00;CEST;07.08.2024;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;240;352;719;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
07.08.2024;08:00;CEST;07.08.2024;13:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;164;432;818;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schkopau;Konventionell
07.08.2024;08:15;CEST;07.08.2024;12:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;34;44;112;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Baltic Eagle;Erneuerbar
07.08.2024;08:15;CEST;07.08.2024;12:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;23;38;82;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Arkona;Erneuerbar
07.08.2024;08:15;CEST;07.08.2024;12:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;30;36;76;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Arcadis Ost 1;Erneuerbar
07.08.2024;08:15;CEST;07.08.2024;11:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;15;21;53;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
07.08.2024;08:30;CEST;07.08.2024;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;240;370;600;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
07.08.2024;08:30;CEST;07.08.2024;12:15;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;94,8;264;118,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
07.08.2024;08:45;CEST;07.08.2024;17:30;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung erh¿hen;145;313;1265;Amprion;Amprion;GERSTEINW_DTG2 (KapRes);Konventionell
07.08.2024;09:00;CEST;07.08.2024;10:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;116;226;116;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
07.08.2024;09:00;CEST;07.08.2024;11:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;150;180;300;TenneT DE;TenneT DE;Börse;Sonstiges
07.08.2024;09:00;CEST;07.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;8;8;8;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H InfraLeuna IKW;Konventionell
07.08.2024;09:00;CEST;07.08.2024;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;71;71;142;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
07.08.2024;09:00;CEST;07.08.2024;14:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;18;28;92;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Rostock Marienehe;Konventionell
07.08.2024;09:00;CEST;07.08.2024;14:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;3;9;17;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Halle-Dieselstr HKW-BlockA;Konventionell
07.08.2024;09:00;CEST;07.08.2024;11:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;7;8;15;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Wikinger;Erneuerbar
07.08.2024;09:00;CEST;07.08.2024;11:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;5;6;13;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Putlitz;Erneuerbar
07.08.2024;09:00;CEST;07.08.2024;16:45;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;177;347;1376;Amprion;Amprion;NEURATH_F;Konventionell
07.08.2024;09:00;CEST;07.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;419;419;419;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
07.08.2024;11:00;CEST;07.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;225;225;225;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Ilwerke;Erneuerbar
07.08.2024;15:15;CEST;07.08.2024;17:15;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;8;8;16;Amprion;Amprion;EGM_DTS;Konventionell
07.08.2024;16:00;CEST;08.08.2024;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;70,25;100;562;TenneT DE;TenneT DE;ReserveKW Ingolstadt 3;Konventionell
07.08.2024;16:00;CEST;08.08.2024;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;70,25;100;562;TenneT DE;TenneT DE;Börse;Sonstiges
07.08.2024;16:00;CEST;07.08.2024;17:30;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;131;194;197;Amprion;Amprion;WEISWEILER_G;Konventionell
07.08.2024;16:00;CEST;07.08.2024;17:15;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;21;23;26;Amprion;Amprion;CHEMIEPARK_MARL_KRAFTWERKE;Konventionell
08.08.2024;00:00;CEST;08.08.2024;00:30;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;41;41;20,5;TenneT DE;TenneT DE;ReserveKW Ingolstadt 3;Konventionell
08.08.2024;00:00;CEST;08.08.2024;00:30;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;41;41;20,5;TenneT DE;TenneT DE;Börse;Sonstiges
08.08.2024;07:00;CEST;08.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;45;50;135;TransnetBW;swissgrid;Heizkraftwerk_Pforzheim;Konventionell
08.08.2024;07:00;CEST;08.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;80;80;240;TransnetBW;swissgrid;Reservekraftwerk Marbach GT 3;Konventionell
08.08.2024;07:00;CEST;08.08.2024;13:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;226,36;400;622,5;TransnetBW;swissgrid;Vorarlberger Ilwerke;Erneuerbar
08.08.2024;08:00;CEST;08.08.2024;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;204,17;320;612,5;TransnetBW;swissgrid;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
08.08.2024;08:00;CEST;08.08.2024;14:00;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung erhöhen;37,33;56;224;TenneT DE;TenneT DE;Robert Frank 4 GT (KapRes);Konventionell
08.08.2024;08:00;CEST;08.08.2024;12:00;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;42;56;168;50Hertz;TenneT DE;50H Berlin Marzahn;Konventionell
08.08.2024;08:15;CEST;08.08.2024;09:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;62;100;77,5;TransnetBW;swissgrid;Börse;Sonstiges
08.08.2024;10:00;CEST;08.08.2024;16:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;196,67;290;590;TenneT DE;TenneT DE;Börse;Sonstiges
08.08.2024;12:00;CEST;08.08.2024;14:00;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;15;15;30;50Hertz;TenneT DE;Schkopau;Konventionell
08.08.2024;12:00;CEST;08.08.2024;14:00;CEST;Funktionstest (KapRes);Wirkleistungseinspeisung reduzieren;13;13;26;TransnetBW;TenneT DE;Vorarlberger Ilwerke;Erneuerbar
08.08.2024;15:45;CEST;08.08.2024;16:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;64;64;16;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
08.08.2024;15:45;CEST;08.08.2024;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;96;100;216;Amprion;Amprion & RTE;WALSUM_10;Konventionell
08.08.2024;16:00;CEST;08.08.2024;18:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;96,67;175;72,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
08.08.2024;16:00;CEST;08.08.2024;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;89;100;179;Amprion;Amprion & RTE;NIEDERAUSSEM_H;Konventionell
08.08.2024;16:00;CEST;08.08.2024;17:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;85;100;149;Amprion;Amprion & RTE;NIEDERAUSSEM_G;Konventionell
08.08.2024;23:00;CEST;09.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;47;47;47;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
08.08.2024;23:00;CEST;09.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;88;88;88;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
08.08.2024;23:00;CEST;09.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;50;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
08.08.2024;23:00;CEST;09.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;245;245;245;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
08.08.2024;23:00;CEST;09.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;430;430;430;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
09.08.2024;00:00;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;154;213;462;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
09.08.2024;00:00;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;291;411;872;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
09.08.2024;00:00;CEST;09.08.2024;01:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;99;99;99;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
09.08.2024;00:00;CEST;09.08.2024;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;742,46;1440;15591,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
09.08.2024;00:00;CEST;09.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;640;800;6398;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
09.08.2024;00:00;CEST;09.08.2024;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;677;800;14223;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack 1;Konventionell
09.08.2024;00:30;CEST;09.08.2024;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;366,06;960;3203;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
09.08.2024;00:30;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;223;250;1671;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_20;Konventionell
09.08.2024;01:00;CEST;09.08.2024;03:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;22;22;44;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig GT;Konventionell
09.08.2024;01:00;CEST;09.08.2024;03:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;10,5;11;21;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig DT;Konventionell
09.08.2024;01:00;CEST;10.08.2024;00:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;1068,24;1100;18160;TenneT DE;TenneT DE;Börse;Sonstiges
09.08.2024;01:00;CEST;09.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;97,35;179;754,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
09.08.2024;01:00;CEST;09.08.2024;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;356;480;3208;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
09.08.2024;02:00;CEST;09.08.2024;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;423;500;1693;50Hertz;TenneT DE;Schkopau;Konventionell
09.08.2024;02:00;CEST;09.08.2024;07:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;24;24;72;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Braunschweig HKWN GT;Konventionell
09.08.2024;02:00;CEST;09.08.2024;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;423,25;500;1693;TenneT DE;TenneT DE;OWP UW Emden-Ost;Erneuerbar
09.08.2024;02:00;CEST;09.08.2024;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;53,44;64;855;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP Nordergründe;Erneuerbar
09.08.2024;02:00;CEST;09.08.2024;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;229,5;259;459;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Emden-Ost;Erneuerbar
09.08.2024;03:00;CEST;09.08.2024;20:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;263;400;2502;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_20;Konventionell
09.08.2024;04:00;CEST;09.08.2024;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;37,67;49;339;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Jardelund;Erneuerbar
09.08.2024;04:30;CEST;09.08.2024;23:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;48,7;90;937,5;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
09.08.2024;04:45;CEST;10.08.2024;00:00;CEST;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;13;36;25;50Hertz;50Hertz;Börse;Sonstiges
09.08.2024;05:45;CEST;09.08.2024;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;323,08;856;4927;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
09.08.2024;05:45;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;140;179;316;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
09.08.2024;05:45;CEST;09.08.2024;08:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;160;180;400;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_20;Konventionell
09.08.2024;06:00;CEST;09.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;152,57;336;801;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Emden-Ost;Erneuerbar
09.08.2024;06:00;CEST;09.08.2024;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;33,45;90;368;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP Nordergründe;Erneuerbar
09.08.2024;06:00;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;152;267;303;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack 1;Konventionell
09.08.2024;06:00;CEST;09.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;32;38;195;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Darmstadt/GTKW GT12;Konventionell
09.08.2024;06:00;CEST;09.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;32;36;191;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Darmstadt/GTKW GT11;Konventionell
09.08.2024;07:00;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;380;380;380;TransnetBW;TenneT DE;Vorarlberger Ilwerke;Erneuerbar
09.08.2024;07:00;CEST;09.08.2024;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;380;380;380;TenneT DE;TenneT DE;OWP UW Dörpen-West;Erneuerbar
09.08.2024;08:45;CEST;10.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;151,92;250;987,5;TenneT DE;TenneT DE & Amprion;OWP UW Dörpen-West;Erneuerbar
09.08.2024;08:45;CEST;10.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;137;250;102;Amprion;TenneT DE & Amprion;B¿rse;Sonstiges
09.08.2024;09:00;CEST;09.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;333,33;400;1000;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
09.08.2024;09:00;CEST;09.08.2024;21:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;619;700;7426;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
09.08.2024;11:00;CEST;09.08.2024;11:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;150;150;37,5;TransnetBW;TenneT DE;Vorarlberger Ilwerke;Erneuerbar
09.08.2024;11:00;CEST;09.08.2024;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;291,18;350;1237,5;TenneT DE;TenneT DE;OWP UW Büttel;Erneuerbar
09.08.2024;11:00;CEST;09.08.2024;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;200;TenneT DE;TenneT DE & Amprion;OWP UW Diele;Erneuerbar
09.08.2024;11:00;CEST;09.08.2024;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;90;100;180;Amprion;TenneT DE & Amprion;WEISWEILER_G;Konventionell
09.08.2024;11:00;CEST;09.08.2024;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;90;100;180;Amprion;TenneT DE & Amprion;NIEDERAUSSEM_G;Konventionell
09.08.2024;11:15;CEST;09.08.2024;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;125;150;500;Amprion;TenneT DE;WEISWEILER_G;Konventionell
09.08.2024;11:15;CEST;09.08.2024;15:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;175;200;700;Amprion;TenneT DE;NIEDERAUSSEM_G;Konventionell
09.08.2024;11:45;CEST;10.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;124,49;200;1525;TenneT DE;TenneT DE;SHN Cluster Heide West T411 T412;Erneuerbar
09.08.2024;11:45;CEST;10.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;112,24;150;1375;TenneT DE;TenneT DE;SHN Cluster Süderdonn T411;Erneuerbar
09.08.2024;11:45;CEST;10.08.2024;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;112,24;150;1375;TenneT DE;TenneT DE;SHN Cluster Husum Nord;Erneuerbar
09.08.2024;12:00;CEST;09.08.2024;13:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;150;50Hertz;50Hertz;50H_MNS_CR_GRS;Erneuerbar
09.08.2024;12:00;CEST;09.08.2024;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;26,4;34;132;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Jardelund;Erneuerbar
09.08.2024;12:45;CEST;09.08.2024;20:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;135,48;200;1050;TenneT DE;TenneT DE;SHN Cluster Klixbüll;Erneuerbar
09.08.2024;16:30;CEST;09.08.2024;19:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;175;356;481;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_G;Konventionell
09.08.2024;16:45;CEST;09.08.2024;20:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;350;570;1224;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;GUD_HERNE_6;Konventionell
09.08.2024;17:00;CEST;09.08.2024;18:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;150;150;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Baltic Eagle;Erneuerbar
09.08.2024;17:30;CEST;09.08.2024;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;75;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
09.08.2024;17:30;CEST;09.08.2024;18:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;37,5;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
